Start date,PD_0_25,LD_0_25,RES_0_25,IMB_0_25,RIM_0_100
2025-11-28 18:00:00+01:00,13.906082093992255,12.5,13.326621938407698,12.5,52.5139204511984
2025-11-28 19:00:00+01:00,12.892167385684708,12.5,13.602342199814247,12.5,51.57294306263589
2025-11-28 20:00:00+01:00,13.959865174127811,12.5,13.162643377595195,12.5,52.41448158654857
2025-11-28 21:00:00+01:00,17.130265003870125,12.5,14.275946911199533,12.5,57.33226491584369
2025-11-28 22:00:00+01:00,19.245903027427424,12.5,14.821936539974992,12.5,60.417020172887895
2025-11-28 23:00:00+01:00,18.511577460370365,12.5,17.83517213737395,12.5,62.549065089818384
2025-11-29 00:00:00+01:00,20.23155728508822,12.5,15.492366031002275,12.5,62.27023477310814
2025-11-29 01:00:00+01:00,19.82760887886721,12.5,14.951572877619112,12.5,61.24470353225976
2025-11-29 02:00:00+01:00,19.092550362380678,12.5,15.149323720703995,12.5,60.560384155560804
2025-11-29 03:00:00+01:00,19.86057395605217,12.5,13.876346579985169,12.5,60.209035327247776
2025-11-29 04:00:00+01:00,20.989980213204905,12.5,13.865452644127929,12.5,61.55342889997381
2025-11-29 05:00:00+01:00,21.03908948504006,12.5,14.796643482372726,12.5,62.543550864420794
2025-11-29 06:00:00+01:00,20.241666783014928,12.5,23.556300130540393,12.5,70.34630027015831
2025-11-29 07:00:00+01:00,19.504148012593845,12.5,22.72231107514648,12.5,68.62728869025909
2025-11-29 08:00:00+01:00,8.218349365484535,12.5,21.026363601173912,12.5,53.38838283975535
2025-11-29 09:00:00+01:00,20.249235060253,12.5,14.690246267082088,12.5,61.489328339385686
2025-11-29 10:00:00+01:00,21.821828745935296,12.5,22.029233869588577,12.5,70.71542836471093
2025-11-29 11:00:00+01:00,19.556444295214543,12.5,21.20225199342395,12.5,67.1699851476814
2025-11-29 12:00:00+01:00,11.574366762475382,12.5,20.62066674999971,12.5,57.00990686497016
2025-11-29 13:00:00+01:00,14.357762649193894,12.5,20.34937312443764,12.5,60.078688303470315
2025-11-29 14:00:00+01:00,11.603929882602992,12.5,9.356372178332787,12.5,45.78108803745638
2025-11-29 15:00:00+01:00,15.187564677873775,12.5,3.318003636348536,12.5,44.04308124979707
2025-11-29 16:00:00+01:00,4.765011149584096,12.5,9.851606512611006,12.5,38.069619892111916
